pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,3,15,2,4,3,6,5.40,870,17.50,1.30,0.00,2.50,21.30,1
2016,3,15,2,4,6,2,9.86,1542,29.50,1.80,0.00,6.26,37.56,1
2016,3,15,2,4,2,1,13.50,2353,42.50,1.80,0.00,8.85,53.15,1
2016,3,15,2,4,2,1,18.57,1604,50.50,1.80,0.00,0.00,52.30,2
2016,3,15,2,5,2,4,17.03,1648,52.00,0.80,5.54,11.67,70.01,1
2016,3,15,2,5,3,6,9.30,1100,27.00,1.30,0.00,0.00,28.30,2
2016,3,15,2,5,3,4,8.70,1390,28.00,1.30,5.54,8.70,43.54,1
2016,3,15,2,5,2,4,17.80,2037,52.00,5.30,5.54,0.00,62.84,2
2016,3,15,2,5,3,4,10.80,2257,37.00,1.30,5.54,10.95,54.79,1
2016,3,15,2,5,3,4,9.43,1586,30.00,1.30,5.54,0.00,36.84,2
2016,3,15,2,5,2,4,17.57,2199,52.00,0.80,5.54,0.00,58.34,2
2016,3,15,2,5,3,0,12.10,1295,34.00,1.30,5.54,0.00,40.84,2
2016,3,15,2,5,3,4,11.00,1335,32.00,1.30,5.54,0.00,38.84,2
2016,3,15,2,5,3,6,2.10,388,8.50,1.30,0.00,0.00,9.80,2
2016,3,15,2,5,2,4,17.32,2091,52.00,0.80,5.54,14.58,72.92,1
2016,3,15,2,5,3,4,10.42,2117,35.50,1.30,5.54,8.47,50.81,1
2016,3,15,2,5,3,4,9.08,1194,26.50,1.30,5.54,2.00,35.34,1
2016,3,15,2,5,3,6,6.40,1130,21.00,1.30,0.00,4.45,26.75,1
2016,3,15,2,5,2,4,29.00,2180,52.00,5.30,5.54,10.00,72.84,1
2016,3,15,2,5,3,4,8.13,1018,24.00,1.30,5.54,5.00,35.84,1
2016,3,15,2,5,2,4,16.88,1877,52.00,0.80,5.54,0.00,58.34,2
2016,3,15,2,5,2,6,2.90,431,10.50,1.30,0.00,0.00,11.80,2
2016,3,15,2,5,2,0,19.20,1667,51.50,1.30,5.54,0.00,58.34,2
2016,3,15,2,5,3,4,8.95,1225,27.50,1.30,5.54,6.00,40.34,1
2016,3,15,2,5,3,4,8.20,828,23.50,1.30,5.54,6.05,36.39,1
2016,3,15,2,5,2,4,16.91,1803,52.00,0.80,0.00,10.56,63.36,1
2016,3,15,2,5,2,1,16.10,1687,43.50,1.30,0.00,8.95,53.75,1
2016,3,15,2,5,3,1,10.70,1083,30.00,1.30,0.00,7.80,39.10,1
2016,3,15,2,5,3,4,13.95,1791,41.00,1.30,5.54,5.00,52.84,1
2016,3,15,2,5,3,4,9.30,1040,27.00,1.30,5.54,0.00,33.84,1
2016,3,15,2,5,3,1,7.79,772,22.50,1.30,0.00,4.76,28.56,1
2016,3,15,2,5,3,4,9.87,1403,30.00,1.30,5.54,7.37,44.21,1
2016,3,15,2,5,2,4,19.40,1922,52.00,0.80,5.54,0.00,58.34,2
2016,3,15,2,5,3,4,10.00,1129,29.00,1.30,0.00,6.05,36.35,1
2016,3,15,2,5,3,4,9.43,1004,27.00,1.30,5.54,3.38,37.22,1
2016,3,15,2,5,2,2,0.00,7,2.50,1.30,0.00,0.00,3.80,3
2016,3,15,2,5,3,4,13.55,1521,38.00,1.30,5.54,8.97,53.81,1
2016,3,15,2,5,2,1,16.18,1762,45.00,1.30,0.00,9.26,55.56,1
2016,3,15,2,5,2,1,18.20,1678,50.00,1.30,0.00,5.00,56.30,1
2016,3,15,2,5,2,4,18.52,2118,52.00,0.80,5.54,0.00,58.34,2
2016,3,15,2,5,2,0,23.50,2412,64.00,1.30,0.00,16.30,81.60,1
2016,3,15,2,5,3,1,13.70,1471,38.00,1.30,0.00,0.00,39.30,2
2016,3,15,2,5,2,1,15.29,1529,42.00,1.30,0.00,2.00,45.30,1
2016,3,15,2,5,4,2,17.01,2329,52.00,0.80,5.54,0.00,58.34,2
2016,3,15,2,5,3,4,9.40,1081,27.00,1.30,0.00,5.65,33.95,1
2016,3,15,2,5,3,6,7.47,1246,23.50,1.30,0.00,4.00,28.80,1
2016,3,15,2,5,3,4,9.77,1371,29.50,1.30,5.54,12.08,48.42,1
2016,3,15,2,5,3,1,10.90,1861,35.50,1.30,0.00,0.00,36.80,2
2016,3,15,2,5,2,4,22.30,2110,52.00,0.80,5.54,11.65,69.99,1
2016,3,15,2,5,3,4,10.47,1271,30.50,1.30,5.54,7.47,44.81,1
2016,3,15,2,5,2,1,16.28,2011,46.50,1.30,0.00,9.56,57.36,1
2016,3,15,2,5,3,1,8.36,949,24.50,1.30,0.00,5.16,30.96,1
2016,3,15,2,5,3,1,11.00,1586,34.50,1.30,0.00,7.16,42.96,1
2016,3,15,2,5,3,4,9.90,2084,33.00,1.30,0.00,6.85,41.15,1
2016,3,15,2,5,3,0,8.40,1086,25.50,1.30,5.54,0.00,32.34,2
2016,3,15,2,5,3,4,11.20,1966,36.50,1.30,5.54,8.66,52.00,1
2016,3,15,2,5,2,1,11.42,1612,34.00,1.30,0.00,8.82,44.12,1
2016,3,15,2,5,2,4,17.32,2368,52.00,0.80,5.54,9.00,67.34,1
2016,3,15,2,5,3,4,8.59,1322,27.50,1.30,5.54,5.00,39.34,1
2016,3,15,2,5,2,6,7.44,1272,23.50,1.30,0.00,0.00,24.80,2
2016,3,15,2,5,3,4,11.20,1314,32.00,1.30,5.54,7.00,45.84,1
2016,3,15,2,5,3,1,12.60,1782,37.50,1.30,0.00,7.75,46.55,1
2016,3,15,2,5,2,4,17.17,1890,52.00,0.80,5.54,14.58,72.92,1
2016,3,15,2,5,2,4,19.20,2153,52.00,0.80,0.00,0.00,52.80,2
2016,3,15,2,5,3,4,11.00,1403,31.00,1.30,5.54,7.57,45.41,1
2016,3,15,2,5,2,4,17.39,1980,52.00,0.80,5.54,0.00,58.34,2
2016,3,15,2,5,2,4,17.09,1464,52.00,0.80,0.00,7.50,60.30,1
2016,3,15,2,5,2,6,14.30,1298,39.50,1.30,0.00,0.00,40.80,2
2016,3,15,2,5,3,1,10.53,1231,31.00,1.30,0.00,5.00,37.30,1
2016,3,15,2,5,4,2,16.70,2252,52.00,0.80,5.54,14.59,72.93,1
2016,3,15,2,5,2,6,9.02,1165,26.50,1.30,0.00,3.00,30.80,1
2016,3,15,2,5,2,4,19.60,2171,52.00,0.80,0.00,13.20,66.00,1
2016,3,15,2,5,2,4,21.51,1920,52.00,0.80,5.54,11.67,70.01,1
2016,3,15,2,5,3,1,15.10,1626,42.50,1.30,0.00,8.75,52.55,1
2016,3,15,2,5,2,4,20.30,2073,52.00,0.80,5.54,11.65,69.99,1
2016,3,15,2,5,2,4,17.06,1496,52.00,0.80,5.54,11.67,70.01,1
2016,3,15,2,5,3,1,10.20,1559,32.00,1.30,0.00,4.00,37.30,1
2016,3,15,2,5,3,6,4.39,887,16.00,1.30,0.00,0.00,17.30,2
2016,3,15,2,5,3,4,8.10,1069,24.00,1.30,5.54,6.15,36.99,1
2016,3,15,2,5,3,4,11.77,1648,35.00,1.30,5.54,8.00,49.84,1
2016,3,15,2,5,3,4,10.20,1240,30.00,1.30,0.00,6.25,37.55,1
2016,3,15,2,5,2,1,15.50,1241,41.50,1.30,0.00,8.55,51.35,1
2016,3,15,2,5,3,1,16.40,1942,46.50,1.30,0.00,5.00,52.80,1
2016,3,15,2,5,3,4,9.60,1516,30.00,1.30,0.00,5.00,36.30,1
2016,3,15,2,5,3,4,10.60,1150,30.50,1.30,5.54,6.50,43.84,1
2016,3,15,2,5,3,4,11.13,1743,34.50,1.30,5.54,8.27,49.61,1
2016,3,15,2,5,2,6,6.61,694,20.00,1.30,0.00,5.32,26.62,1
2016,3,15,2,5,2,4,16.90,1413,52.00,0.80,5.54,11.65,69.99,1
2016,3,15,2,5,3,4,10.07,1558,30.00,1.30,0.00,9.39,40.69,1
2016,3,15,2,5,3,1,14.40,1706,41.50,1.30,0.00,7.00,49.80,1
2016,3,15,2,5,3,4,7.92,929,23.00,1.30,5.54,5.97,35.81,1
2016,3,15,2,5,2,6,7.76,984,24.00,1.30,0.00,0.00,25.30,2
2016,3,15,2,5,2,4,19.00,1734,52.00,0.80,0.00,5.00,57.80,1
2016,3,16,3,0,3,6,3.73,680,13.00,1.30,0.00,2.86,17.16,1
2016,3,16,3,0,3,4,9.20,1461,29.00,1.30,5.54,7.15,42.99,1
2016,3,16,3,0,3,6,2.92,407,10.00,1.30,0.00,2.26,13.56,1
2016,3,16,3,0,2,6,4.42,515,14.00,1.30,0.00,0.00,15.30,2
2016,3,16,3,0,2,1,8.90,802,25.50,1.30,0.00,0.00,26.80,2
2016,3,16,3,0,2,1,13.30,1871,39.00,1.30,0.00,8.05,48.35,1
2016,3,16,3,0,2,1,8.90,891,25.50,1.30,0.00,5.35,32.15,1
2016,3,16,3,0,2,4,18.90,1534,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,0,2,1,10.00,1082,29.00,1.30,0.00,0.08,30.38,1
2016,3,16,3,0,2,4,18.70,1994,52.00,0.80,0.00,5.50,58.30,1
2016,3,16,3,0,4,2,18.27,1740,52.00,0.80,0.00,10.56,63.36,1
2016,3,16,3,0,1,3,11.06,1132,31.50,1.30,0.00,5.00,37.80,1
2016,3,16,3,1,4,2,18.09,1747,52.00,0.80,5.54,14.58,72.92,1
2016,3,16,3,1,4,2,19.00,2607,56.50,1.30,5.54,10.00,73.34,1
2016,3,16,3,1,4,3,8.90,1153,27.00,1.30,5.54,6.75,40.59,1
2016,3,16,3,1,4,3,11.70,1195,33.00,1.30,5.54,5.00,44.84,1
2016,3,16,3,1,4,3,7.34,1146,23.00,1.30,0.00,4.86,29.16,1
2016,3,16,3,1,4,3,9.20,1120,27.00,1.30,5.54,0.00,33.84,2
2016,3,16,3,1,4,2,15.90,1591,52.00,0.80,0.00,10.55,63.35,1
2016,3,16,3,1,6,3,5.99,919,19.00,1.30,0.00,4.06,24.36,1
2016,3,16,3,1,4,3,10.30,1223,29.50,1.30,5.54,7.25,43.59,1
2016,3,16,3,1,4,3,8.50,1121,26.00,1.30,5.54,0.00,32.84,1
2016,3,16,3,1,4,3,11.60,1312,32.50,1.30,0.00,8.45,42.25,1
2016,3,16,3,1,4,3,11.30,1282,32.00,1.30,5.54,7.75,46.59,1
2016,3,16,3,1,4,3,8.80,968,25.50,1.30,5.54,4.00,36.34,1
2016,3,16,3,1,4,2,17.00,1800,52.00,0.80,0.00,8.00,60.80,1
2016,3,16,3,1,4,3,9.30,1268,28.50,1.30,5.54,7.05,42.39,1
2016,3,16,3,1,4,3,10.19,1356,30.50,1.30,5.54,7.47,44.81,1
2016,3,16,3,1,4,3,9.10,854,25.50,1.30,5.54,6.45,38.79,1
2016,3,16,3,1,4,3,11.49,1191,32.50,1.30,5.54,9.84,49.18,1
2016,3,16,3,1,2,2,17.20,5,2.50,1.30,0.00,0.00,3.80,2
2016,3,16,3,1,4,3,8.08,1110,25.00,1.30,5.54,6.37,38.21,1
2016,3,16,3,1,4,2,15.80,1644,52.00,0.80,5.54,11.65,69.99,1
2016,3,16,3,1,4,3,9.18,1005,26.50,1.30,5.54,8.34,41.68,1
2016,3,16,3,1,4,3,14.30,1277,38.00,0.80,5.54,11.05,55.39,1
2016,3,16,3,1,2,4,17.73,3242,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,1,4,2,16.60,1939,52.00,0.80,5.54,8.00,66.34,1
2016,3,16,3,1,4,3,8.60,1587,27.50,0.80,0.00,5.00,33.30,1
2016,3,16,3,1,4,2,16.95,1826,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,1,4,2,17.20,2277,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,1,4,2,17.50,1781,52.00,0.80,0.00,10.55,63.35,1
2016,3,16,3,1,6,3,6.60,855,20.00,0.80,0.00,4.15,24.95,1
2016,3,16,3,1,4,2,18.90,2127,52.00,0.80,5.54,8.00,66.34,1
2016,3,16,3,1,4,3,8.78,1864,31.00,0.80,5.54,7.47,44.81,1
2016,3,16,3,1,2,4,19.42,3518,52.00,0.80,5.54,11.00,69.34,1
2016,3,16,3,1,4,3,7.40,978,22.50,0.80,5.54,5.77,34.61,1
2016,3,16,3,1,4,2,19.48,2300,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,1,4,2,17.10,2487,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,1,4,2,16.50,1815,52.00,0.80,5.54,14.58,72.92,1
2016,3,16,3,1,4,3,10.30,1913,33.50,0.80,0.00,8.55,42.85,1
2016,3,16,3,1,2,4,19.00,3501,52.00,0.80,5.54,10.00,68.34,1
2016,3,16,3,1,4,3,9.50,1723,31.00,0.80,5.54,7.47,44.81,1
2016,3,16,3,1,2,6,9.00,1123,26.00,0.80,0.00,0.00,26.80,2
2016,3,16,3,1,2,6,5.13,658,16.00,0.80,0.00,0.00,16.80,2
2016,3,16,3,1,2,2,0.00,4,50.00,0.30,0.00,0.00,50.30,1
2016,3,16,3,1,4,3,9.51,1601,30.50,0.80,5.54,7.37,44.21,1
2016,3,16,3,1,4,2,16.90,2291,52.00,0.80,5.54,5.66,64.00,1
2016,3,16,3,1,2,1,13.53,3617,49.00,0.80,0.00,0.20,50.00,1
2016,3,16,3,1,2,4,19.50,4179,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,1,4,2,15.81,2113,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,1,6,3,3.60,654,13.00,0.80,0.00,3.45,17.25,1
2016,3,16,3,1,2,1,6.90,1637,25.00,0.80,0.00,4.00,29.80,1
2016,3,16,3,1,3,4,17.42,2996,53.50,0.80,5.54,10.00,69.84,1
2016,3,16,3,1,2,6,11.00,2505,37.50,0.80,0.00,7.00,45.30,1
2016,3,16,3,1,4,3,10.56,1855,34.00,0.80,5.54,8.07,48.41,1
2016,3,16,3,1,2,4,16.37,4483,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,1,4,3,12.10,2106,37.00,0.80,5.54,10.84,54.18,1
2016,3,16,3,1,2,4,17.30,4592,52.00,0.80,5.54,11.65,69.99,1
2016,3,16,3,1,4,3,8.14,1016,24.50,0.80,5.54,4.00,34.84,1
2016,3,16,3,1,4,3,9.10,1626,30.00,0.80,5.54,6.00,42.34,1
2016,3,16,3,1,2,1,13.20,4323,53.00,0.80,0.00,10.75,64.55,1
2016,3,16,3,1,2,1,15.90,3609,52.50,0.80,0.00,3.50,56.80,1
2016,3,16,3,1,4,2,18.40,2458,52.00,0.80,0.00,13.20,66.00,1
2016,3,16,3,1,4,3,12.13,1985,35.50,0.80,5.54,0.00,41.84,2
2016,3,16,3,1,1,2,14.60,2399,43.00,0.80,0.00,5.00,48.80,1
2016,3,16,3,1,2,4,18.50,6779,52.00,0.80,0.00,10.56,63.36,1
2016,3,16,3,1,4,3,7.30,1758,26.50,0.80,0.00,5.45,32.75,1
2016,3,16,3,2,3,4,11.89,2519,39.50,0.80,5.54,9.17,55.01,1
2016,3,16,3,2,3,4,8.50,2375,31.50,0.80,5.54,7.55,45.39,1
2016,3,16,3,2,3,4,9.25,3327,36.50,0.80,5.54,0.00,42.84,2
2016,3,16,3,2,2,1,13.66,4361,55.00,0.80,0.00,5.08,60.88,1
2016,3,16,3,2,3,4,8.86,2641,34.00,0.80,5.54,8.07,48.41,1
2016,3,16,3,2,2,4,19.90,4096,52.00,0.80,5.54,10.00,68.34,1
2016,3,16,3,2,4,2,14.40,2174,52.00,0.80,5.54,4.00,62.34,1
2016,3,16,3,2,3,4,12.40,2692,41.50,0.80,5.54,0.00,47.84,2
2016,3,16,3,2,3,4,9.60,3517,39.00,0.80,5.54,5.00,50.34,1
2016,3,16,3,2,2,4,18.00,3523,52.00,0.80,5.54,11.65,69.99,1
2016,3,16,3,2,3,4,12.68,3057,45.00,0.80,5.54,10.27,61.61,1
2016,3,16,3,2,2,7,28.90,4126,80.50,0.80,11.08,10.00,102.38,1
2016,3,16,3,2,4,2,20.91,3214,52.00,0.80,5.54,11.67,70.01,1
2016,3,16,3,2,3,4,9.10,2666,33.00,0.80,5.54,7.85,47.19,1
2016,3,16,3,2,3,4,11.90,2081,37.00,0.80,5.54,8.65,51.99,1
2016,3,16,3,2,4,2,17.30,2176,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,2,2,6,4.09,569,13.50,0.80,0.00,0.00,14.30,1
2016,3,16,3,2,4,2,16.85,2388,52.00,0.80,5.54,9.00,67.34,1
2016,3,16,3,2,4,2,19.53,2485,52.00,0.80,0.00,8.00,60.80,1
2016,3,16,3,2,3,4,9.17,3291,38.50,0.80,5.54,11.21,56.05,1
2016,3,16,3,2,3,4,9.80,3104,36.00,0.80,5.54,8.45,50.79,1
2016,3,16,3,2,4,2,18.15,3345,52.00,0.80,5.54,14.58,72.92,1
2016,3,16,3,2,3,4,11.02,3241,39.00,0.80,5.54,2.00,47.34,1
2016,3,16,3,2,4,2,21.50,3397,52.00,0.80,0.00,10.55,63.35,1
2016,3,16,3,2,3,4,13.80,2512,43.00,0.80,5.54,9.85,59.19,1
2016,3,16,3,2,4,3,10.60,1317,31.00,0.80,5.54,5.00,42.34,1
2016,3,16,3,2,4,3,9.95,1750,31.00,0.80,5.54,5.60,42.94,1
2016,3,16,3,2,3,4,9.80,2794,35.00,0.80,5.54,0.00,41.34,2
2016,3,16,3,2,3,4,10.70,2871,37.50,0.80,5.54,8.75,52.59,1
2016,3,16,3,2,3,4,10.67,3065,39.00,0.80,5.54,6.00,51.34,1
2016,3,16,3,2,3,4,12.13,2678,40.00,0.80,5.54,11.58,57.92,1
2016,3,16,3,2,3,4,10.60,2943,38.50,0.80,5.54,8.95,53.79,1
2016,3,16,3,2,3,4,9.60,2388,33.00,0.80,5.54,7.85,47.19,1
2016,3,16,3,2,3,1,11.28,3533,42.00,0.80,0.00,8.56,51.36,1
2016,3,16,3,2,3,4,10.57,2203,33.50,0.80,5.54,5.00,44.84,1
2016,3,16,3,2,3,4,9.84,2179,32.00,0.80,5.54,9.58,47.92,1
2016,3,16,3,2,4,3,9.24,1605,30.00,0.80,5.54,7.27,43.61,1
2016,3,16,3,2,4,3,10.08,1843,32.00,0.80,5.54,9.58,47.92,1
2016,3,16,3,2,4,3,9.60,1772,31.50,0.80,5.54,6.00,43.84,1
2016,3,16,3,2,3,4,10.50,2547,36.00,0.80,5.54,10.00,52.34,1
2016,3,16,3,2,4,3,10.10,1861,33.00,0.80,5.54,0.00,39.34,2
2016,3,16,3,2,2,6,10.44,923,29.50,0.80,0.00,0.00,30.30,2
2016,3,16,3,2,4,3,9.20,1433,28.50,0.80,5.54,0.00,34.84,2
2016,3,16,3,2,2,4,18.41,3947,52.00,0.80,5.54,0.00,58.34,1
2016,3,16,3,2,2,4,17.90,3789,57.50,0.80,0.00,14.58,72.88,1
2016,3,16,3,2,3,4,11.25,3362,41.50,0.80,5.54,11.96,59.80,1
2016,3,16,3,2,3,4,8.79,2332,31.00,0.80,5.54,7.47,44.81,1
2016,3,16,3,2,3,4,6.96,2066,27.00,0.80,0.00,5.56,33.36,1
2016,3,16,3,2,3,4,8.28,1554,26.00,0.80,5.54,6.00,38.34,1
2016,3,16,3,2,3,4,12.73,2428,41.50,0.80,5.54,9.57,57.41,1
2016,3,16,3,2,3,6,4.76,755,15.50,0.80,0.00,4.08,20.38,1
2016,3,16,3,2,4,3,9.25,2256,34.50,0.80,5.54,8.17,49.01,1
2016,3,16,3,2,4,3,12.36,2139,39.00,0.80,5.54,11.34,56.68,1
2016,3,16,3,2,3,4,8.00,2624,31.00,0.80,5.54,7.47,44.81,1
2016,3,16,3,2,3,4,13.10,2740,43.50,0.80,5.54,9.95,59.79,1
2016,3,16,3,2,2,4,19.85,3213,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,2,2,3,11.40,1000,31.50,0.80,0.00,0.00,32.30,2
2016,3,16,3,2,3,4,11.60,3376,42.50,0.80,5.54,5.00,53.84,1
2016,3,16,3,2,4,3,10.00,2237,35.00,0.80,5.54,0.00,41.34,2
2016,3,16,3,2,4,2,17.60,1691,52.00,0.80,5.54,14.55,72.89,1
2016,3,16,3,2,3,4,9.79,2949,39.00,0.80,5.54,13.60,58.94,1
2016,3,16,3,2,3,4,8.26,2517,32.00,0.80,0.00,6.56,39.36,1
2016,3,16,3,2,3,4,9.60,2612,33.00,0.80,5.54,0.00,39.34,2
2016,3,16,3,2,2,3,15.32,2162,45.50,0.80,0.00,0.00,46.30,1
2016,3,16,3,2,4,3,9.20,2107,49.00,0.30,0.00,9.86,59.16,1
2016,3,16,3,2,3,6,3.37,1112,13.50,0.80,0.00,2.00,16.30,1
2016,3,16,3,2,3,6,4.45,845,16.00,0.80,0.00,0.00,16.80,2
2016,3,16,3,2,2,6,6.70,791,21.00,0.80,0.00,0.00,21.80,2
2016,3,16,3,2,2,2,0.10,9,52.00,0.80,5.54,5.00,63.34,1
2016,3,16,3,2,3,4,9.83,2599,35.00,0.80,5.54,8.27,49.61,1
2016,3,16,3,2,4,2,19.51,3168,52.00,0.80,5.54,17.50,75.84,1
2016,3,16,3,2,4,3,11.59,1571,33.50,0.80,0.00,6.86,41.16,1
2016,3,16,3,2,3,4,12.73,4679,53.50,0.80,5.54,11.97,71.81,1
2016,3,16,3,2,4,3,9.50,1257,28.50,0.80,5.54,6.00,40.84,1
2016,3,16,3,2,4,2,19.60,1963,52.00,0.80,5.54,2.22,60.56,1
2016,3,16,3,2,2,4,17.90,3155,52.00,0.80,5.54,6.00,64.34,1
2016,3,16,3,2,3,4,10.10,3322,41.00,0.80,5.54,11.80,59.14,1
2016,3,16,3,2,4,3,11.00,2489,40.00,0.80,5.54,0.00,46.34,2
2016,3,16,3,2,3,4,10.97,4832,51.50,0.80,5.54,0.00,57.84,2
2016,3,16,3,2,3,4,7.60,1646,25.00,0.80,5.54,6.25,37.59,1
2016,3,16,3,2,3,4,9.23,1962,30.50,0.80,5.54,7.37,44.21,1
2016,3,16,3,2,3,3,1.59,480,7.50,0.80,0.00,0.00,8.30,1
2016,3,16,3,2,3,1,8.01,1626,25.50,0.80,0.00,0.00,26.30,2
2016,3,16,3,2,3,4,8.60,2589,34.50,0.80,0.00,6.00,41.30,1
2016,3,16,3,2,4,3,10.90,2497,39.00,0.80,5.54,8.00,53.34,1
2016,3,16,3,2,2,4,19.92,2050,52.00,0.80,5.54,6.66,65.00,1
2016,3,16,3,2,3,4,11.10,2639,38.00,0.80,5.54,0.00,44.34,1
2016,3,16,3,2,3,1,10.50,2600,36.00,0.80,0.00,11.00,47.80,1
2016,3,16,3,2,2,4,18.40,3333,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,2,2,4,19.43,3910,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,2,2,6,7.19,1414,24.50,0.80,0.00,0.00,25.30,2
2016,3,16,3,2,3,6,12.75,2715,42.50,0.80,0.00,0.00,43.30,2
2016,3,16,3,2,4,3,11.51,2192,38.00,0.80,5.54,11.08,55.42,1
2016,3,16,3,2,4,2,18.50,1928,52.00,0.80,0.00,10.55,63.35,1
2016,3,16,3,2,4,2,17.24,1859,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,2,4,3,9.30,1431,29.50,0.80,5.54,7.15,42.99,1
2016,3,16,3,2,2,6,5.81,681,17.00,0.80,0.00,3.56,21.36,1
2016,3,16,3,3,3,1,12.78,1641,36.50,0.80,0.00,5.00,42.30,1
2016,3,16,3,3,4,3,9.33,1757,31.50,0.80,5.54,0.00,37.84,2
2016,3,16,3,3,3,4,12.00,3073,43.50,0.80,5.54,0.00,49.84,1
2016,3,16,3,3,3,4,8.27,1236,25.50,0.80,5.54,0.00,31.84,2
2016,3,16,3,3,2,1,12.70,2060,39.00,0.80,0.00,0.00,39.80,2
2016,3,16,3,3,4,3,9.30,1580,31.00,0.80,5.54,4.00,41.34,1
2016,3,16,3,3,4,3,9.17,2487,35.50,0.80,5.54,10.46,52.30,1
2016,3,16,3,3,3,4,11.70,2477,39.50,0.80,5.54,9.15,54.99,1
2016,3,16,3,3,3,4,13.66,2601,44.00,0.80,0.00,0.00,44.80,2
2016,3,16,3,3,3,4,10.53,1862,33.50,0.80,5.54,5.00,44.84,1
2016,3,16,3,3,2,6,12.66,1234,36.00,0.80,0.00,4.04,40.84,1
2016,3,16,3,3,2,6,5.50,731,17.50,0.80,0.00,0.00,18.30,2
2016,3,16,3,3,2,1,19.74,2412,55.00,0.80,0.00,0.00,55.80,2
2016,3,16,3,3,4,3,8.49,821,24.00,0.80,5.54,6.07,36.41,1
2016,3,16,3,3,3,4,9.00,2367,35.00,0.80,5.54,8.25,49.59,1
2016,3,16,3,3,4,3,11.35,1903,36.00,0.80,0.00,9.20,46.00,1
2016,3,16,3,3,2,6,5.80,1130,20.00,0.80,0.00,0.00,20.80,2
2016,3,16,3,3,2,1,11.40,2811,41.00,0.80,0.00,0.00,41.80,2
2016,3,16,3,3,2,4,17.77,2252,52.00,0.80,5.54,12.66,71.00,1
2016,3,16,3,3,4,2,17.03,2493,52.00,0.80,5.54,10.00,68.34,1
2016,3,16,3,3,2,4,19.33,1709,52.00,0.80,8.00,0.00,60.80,2
2016,3,16,3,3,2,6,10.50,1118,29.00,0.80,0.00,0.00,29.80,2
2016,3,16,3,3,3,4,8.62,2324,34.00,0.80,5.54,0.00,40.34,2
2016,3,16,3,3,4,3,10.60,2751,41.00,0.80,0.00,2.00,43.80,1
2016,3,16,3,3,3,4,8.93,1898,31.50,0.80,5.54,7.57,45.41,1
2016,3,16,3,3,4,2,19.04,2243,52.00,0.80,0.00,0.00,52.80,2
2016,3,16,3,3,3,4,7.15,1963,26.50,0.80,0.00,5.46,32.76,1
2016,3,16,3,3,3,4,9.80,2004,33.00,0.80,5.54,5.00,44.34,1
2016,3,16,3,3,2,4,17.20,3005,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,11.27,2745,42.00,0.80,5.54,10.00,58.34,1
2016,3,16,3,3,2,4,21.84,2874,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,11.90,2039,37.00,0.80,5.54,13.00,56.34,1
2016,3,16,3,3,4,3,12.50,1578,36.00,0.80,0.00,7.36,44.16,1
2016,3,16,3,3,4,2,17.20,2954,52.00,0.80,5.54,5.66,64.00,1
2016,3,16,3,3,4,3,16.87,1909,47.50,0.80,5.54,5.00,58.84,1
2016,3,16,3,3,3,4,12.10,2902,42.50,0.80,5.54,5.00,53.84,1
2016,3,16,3,3,4,3,11.20,2192,37.50,0.80,5.54,0.00,43.84,1
2016,3,16,3,3,4,2,18.85,3125,52.00,0.80,5.54,0.00,58.34,1
2016,3,16,3,3,3,6,5.30,699,16.50,0.80,0.00,0.00,17.30,2
2016,3,16,3,3,3,4,9.75,2159,34.00,0.80,5.54,0.00,40.34,2
2016,3,16,3,3,4,3,16.53,1443,44.50,0.80,5.54,0.00,50.84,2
2016,3,16,3,3,4,2,16.20,1889,52.00,0.80,5.54,6.00,64.34,1
2016,3,16,3,3,2,4,17.88,2407,52.00,0.80,5.54,0.00,58.34,2
2016,3,16,3,3,4,3,15.90,1636,44.50,0.80,5.54,10.00,60.84,1
2016,3,16,3,3,3,1,7.40,1512,25.50,0.80,0.00,5.26,31.56,1
2016,3,16,3,3,4,2,16.60,3010,52.00,0.80,0.00,13.20,66.00,1
2016,3,16,3,3,3,6,5.18,856,17.00,0.80,0.00,3.00,20.80,1
2016,3,16,3,3,3,4,8.45,1909,30.50,0.80,5.54,7.37,44.21,1
2016,3,16,3,3,3,4,8.74,2446,35.50,0.80,5.54,8.37,50.21,1
